time_sec,value
1,151.5075075075075
2,146.25464192749246
3,147.0772232804878
4,148.62424002127662
5,147.73822192192193
6,147.09146341463415
7,146.79525222551928
8,148.2993827160494
9,147.57142857142858
10,147.57141633742333
11,146.55457227138643
12,146.97148552873563
13,147.8057971014493
14,147.9205882352941
15,147.5621301775148
16,147.5848484848485
17,148.3738657774481
18,148.1504424778761
19,148.5679012345679
20,148.09937888198758
21,147.57575757575756
22,147.77777777777777
23,148.02573332941176
24,147.89123867069486
25,147.2621951219512
26,147.24561403508773
27,147.7235294117647
28,148.47747747747746
29,148.25
30,148.5916292191358
31,148.34939759036143
32,148.88544891640868
33,148.994589382263
34,148.2336448598131
35,148.625
36,148.44011976047904
37,148.00598802395209
38,148.05521472392638
39,148.79701492537313
40,149.1355421686747
41,148.61656441717793
42,148.38507462686567
43,147.6818181818182
44,148.0487804878049
45,148.5
46,148.95015576323988
47,147.94087846130031
48,147.46666666666667
49,148.0138462567976
50,148.3547400611621
51,149.22667956190477
52,149.1993769470405
53,148.08536585365854
54,147.92
55,148.27707006369425
56,149.5790612928349
57,151.24089511744967
58,150.55892255892255
59,148.89902280130292
60,148.3198757763975
61,148.32923076923078
62,148.5548780487805
63,149.1640378548896
64,148.8358402674772
65,148.97819314641745
66,149.2713660373832
67,148.42414860681114
68,147.4495412844037
69,146.99388379204893
70,147.70886075949366
71,148.1473354231975
72,147.63448527439024
73,147.8440366972477
74,147.46273291925465
75,147.57903755140188
76,148.10509554140128
77,146.94318531962026
78,147.80804953560371
79,147.8004327516129
80,148.10436343384615
81,147.8019623033033
82,147.987987987988
83,147.34876543209876
84,146.84735202492212
85,147.49216300940438
86,147.17160033027525
87,146.78115501519756
88,146.5077399380805
89,147.33641975308643
90,147.77846153846153
91,147.69230769230768
92,147.95820895522388
93,148.5121951219512
94,149.48387096774192
95,148.3969230769231
96,147.84706761127595
97,147.13701085329342
98,148.57827476038338
99,147.69781931464175
100,147.16413373860183
101,148.3079268292683
102,147.868501529052
103,146.49554896142433
104,146.6728971962617
105,149.12063492063493
106,148.57632398753893
107,147.2644376899696
108,147.63444108761328
109,146.85889570552146
110,147.0
111,147.67301587301588
112,147.9498432601881
113,148.64102564102564
114,149.91362126245846
115,148.63106796116506
116,148.28524590163934
117,147.38727862539685
118,147.0056211880878
119,147.4156626506024
120,147.33827893175075
121,146.5993883792049
122,146.6745616031746
123,147.5759493670886
124,146.93320421316614
125,146.76825396825396
126,146.65798045602605
127,146.59810126582278
128,146.9625
129,147.20433436532508
130,147.16738174923546
131,146.95166163141994
132,147.3343653250774
133,146.34920634920636
134,146.6815286624204
135,145.99694189602445
136,146.1859756097561
137,146.76470588235293
138,146.11801242236024
139,146.24921135646687
140,146.3975155279503
141,147.0031847133758
142,147.3167701863354
143,147.015625
144,147.31061242532468
145,146.993690851735
146,146.9299363057325
147,146.01923076923077
148,146.60124063749998
149,146.59509202453987
150,146.9127725856698
151,146.00923076923078
152,145.9724770642202
153,146.91222570532915
154,146.8775926404834
155,146.6820987654321
156,147.5267611595092
157,147.42724458204336
158,147.6735391265432
159,146.8490566037736
160,146.5201238390093
161,146.6727837943038
162,147.25230631987577
163,147.07430340557275
164,146.77070063694268
165,145.97435897435898
166,147.04075235109718
167,147.23262839879155
168,147.34969325153375
169,147.76323987538942
170,147.05519480519482
171,148.87959866220737
172,148.1491525423729
173,147.15460037333332
174,146.9903846153846
175,147.38819875776397
176,147.42880994427244
177,146.71940298507462
178,147.3810975609756
179,147.85333757057057
180,147.51681957186543
181,147.3780487804878
182,147.00903614457832
183,147.11904761904762
184,147.665625
185,147.5889570552147
186,147.41023508761327
187,147.85241690178572
188,148.2108671583851
189,148.19384615384615
190,148.02786377708978
191,147.46242109810126
192,147.0
193,147.0519877675841
194,147.77881619937693
195,147.6273291925466
196,147.34876543209876
197,147.48757763975155
198,147.765625
199,147.58785942492014
200,147.29283489096574
201,146.92260061919504
202,147.29111725316457
203,147.38980755414013
204,147.7771677734628
205,148.006309148265
206,146.96875
207,146.85046728971963
208,146.25155279503105
209,146.93827160493828
210,147.09450584210526
211,146.57417491384615
212,146.47964813793104
213,146.1240852610063
214,146.36421725239617
215,146.328025477707
216,146.14420062695925
217,146.20253164556962
218,146.4299363057325
219,147.14097425
220,147.57049180327868
221,146.61639344262295
222,145.8359621451104
223,146.4890965732087
224,146.3239209376947
225,146.05863192182412
