time_sec,value
1,28.83037156704362
2,17.471764496336995
3,16.52546185819521
4,16.233417822299653
5,14.535405872193436
6,14.503762356020944
7,14.452973054770318
8,14.614082322695037
9,14.311240101423488
10,14.32986111111111
11,14.217616580310882
12,14.020415674740484
13,14.045855379188712
14,14.304573805996473
15,14.274956217162872
16,14.292639138240574
17,14.4229529664903
18,14.068328367957749
19,14.361872628318585
20,14.129232676207517
21,13.92766726943942
22,14.197687334558823
23,13.488089064220183
24,13.645871559633028
25,13.750431531992689
26,13.762867143646409
27,14.108892921960072
28,14.24074074074074
29,13.798237971428572
30,13.65072840173913
31,13.509750802101577
32,13.184397163120568
33,13.903364775800712
34,14.164818335701598
35,13.686746987951809
36,13.787931034482758
37,13.839426777580073
38,13.99108734402852
39,13.9245960502693
40,13.71505376344086
41,13.888297872340424
42,14.041884816753926
43,13.605263157894736
44,13.44778761061947
45,13.736884663176266
46,13.61168384879725
47,13.94179894179894
48,14.415141453287196
49,14.621018663822523
50,14.12823413298791
51,14.023702630472854
52,14.116248097222222
53,13.752212389380531
54,13.707951605584642
55,14.025925925925923
56,16.3373253493014
57,17.468682505399567
58,17.640702030368764
59,14.432170542635658
60,13.809352517985612
61,14.024459687956204
62,13.989031078610603
63,13.794063079777365
64,13.846346139534884
65,13.6055195840868
66,13.573406707581228
67,13.848211230496451
68,14.255772646536412
69,13.85043673534636
70,13.758377425044092
71,14.2207349010989
72,13.801818181818184
73,13.925217391304349
74,13.639718804920914
75,13.72517730496454
76,13.85811965811966
77,13.976676758561643
78,14.056459998284732
79,14.620034542314334
80,14.348986019163762
81,13.998391010273972
82,13.673306541155869
83,13.863636363636363
84,14.070766443649372
85,14.512544802867383
86,14.51672916637168
87,14.483985765124554
88,14.024604569420037
89,14.101754385964911
90,14.029929577464788
91,14.276408450704226
92,14.605381475352113
93,14.258007117437725
94,14.243763673394495
95,14.41129196582734
96,14.160142348754448
97,13.877038708480566
98,14.129032258064516
99,14.179310706959706
100,14.46053722261484
101,14.897212543554009
102,14.690017513134851
103,14.193717277486911
104,15.067615658362987
105,14.96184934219858
106,15.038732394366198
107,15.081707551056338
108,14.72972972972973
109,14.796512746296296
110,14.370786516853933
111,14.433575598165136
112,14.471182784499057
113,15.335365853658535
114,16.33404710920771
115,16.321855021413278
116,15.028455284552846
117,14.323651452282158
118,14.098231827111984
119,14.011472275334608
120,14.312346635514016
121,14.346516007532957
122,14.306666666666668
123,14.802313226487524
124,14.628649606741572
125,14.541044776119405
126,14.72709923664122
127,14.59947253932584
128,14.911819887429644
129,14.904397705544934
130,14.670482635496183
131,14.656429942418423
132,14.35704181682243
133,14.859639436229203
134,14.636871508379889
135,14.566666666666666
136,14.650763358778626
137,14.744772351816444
138,14.541340202268431
139,14.48416421828358
140,14.54689863619403
141,14.922548589353612
142,15.195656357274402
143,15.52720450281426
144,14.275471698113208
145,14.356297464285715
146,14.306273062730629
147,14.105029478899082
148,14.33971447080292
149,14.786415171270718
150,14.536764705882351
151,14.939720357407408
152,14.67969907706422
153,14.724609922661871
154,14.271150957328388
155,14.561111111111112
156,15.062962962962963
157,15.504708097928438
158,16.061000364640886
159,14.992619926199264
160,15.298028226102945
161,15.3695372568306
162,15.536672629695886
163,15.456483126110124
164,16.206139314545453
165,15.540834845735027
166,14.843211754884548
167,14.95033563232682
168,14.993195327305603
169,15.058093437858508
170,15.18936170212766
171,16.644549763033176
172,16.295194508009153
173,14.838532296385544
174,14.55112005732484
175,15.316394131578948
176,14.930880811567164
177,14.924238972727272
178,14.93627641044776
179,15.144711066543438
180,14.678030303030305
181,14.548446069469836
182,14.722261865313651
183,14.635918167266189
184,14.963636363636365
185,14.902048352189782
186,14.785063752276868
187,14.843061140255008
188,15.113924050632912
189,15.023593466424682
190,14.655234657039712
191,14.813285457809696
192,15.178966789667896
193,14.88652714208633
194,14.943840579710145
195,15.102909886120996
196,14.947935368043089
197,14.699640287769784
198,14.649090909090908
199,14.65925925925926
200,14.671936446428573
201,15.092857142857143
202,14.901060070671376
203,15.103571428571428
204,15.845735027223231
205,15.827540931777378
206,15.372224172972972
207,15.365808823529411
208,15.65957410925926
209,15.30258302583026
210,14.822344322344325
211,14.742700729927009
212,14.987108479779412
213,14.608058608058608
214,14.643641781588448
215,14.541592920353985
216,14.157894736842104
217,14.639158615955472
218,14.324870331460676
219,14.324022346368714
220,14.26078799249531
221,14.146025878003696
222,14.4812734082397
223,14.344045368620035
224,14.411654135338344
225,14.00754716981132
226,14.068287038387716
227,14.85776805251641
228,15.764192139737991
229,15.417524230046949
230,14.64950980392157
231,14.100671140939598
232,13.969649723577236
233,14.359404096834265
234,14.47003745318352
235,14.066378560150376
236,14.062385321100916
237,14.141527001862196
238,14.139963167587476
239,14.219779557620818
240,14.504708097928438
241,14.075410336483932
242,14.283302063789868
243,14.766859344894026
244,14.441233140655106
245,14.26596436329588
246,14.148975791433893
247,14.686924493554327
248,14.526348834254144
249,14.380073800738009
250,14.614545454545455
251,14.60948905109489
252,14.555147058823527
253,14.267231497196262
254,14.168921279549718
255,14.22634508348794
256,14.310654368043089
257,14.286834644366197
258,14.36823213919414
259,14.47322259594096
260,14.747755675874773
261,14.492424242424242
262,14.681059677777778
263,14.897769516728625
264,15.191176470588236
265,15.099219809701491
266,14.864814814814816
267,15.009487666034156
268,15.253469677419352
269,15.150537634408602
270,15.07204515467626
271,14.854243542435425
272,14.641621398537476
273,15.090056285178235
274,14.99421965317919
275,14.404494382022472
276,14.651119402985074
277,15.402573529411764
278,14.952161431226768
279,14.792975970425138
280,15.175046554934823
281,14.722846441947564
282,14.898467432950191
283,15.117296222664017
284,15.436105476673427
285,15.90181569574944
286,16.58080808080808
287,16.233419094117647
288,15.755487873150106
289,15.306640625
290,15.64406779661017
291,15.00371747211896
292,14.843065693430656
293,14.848880597014926
294,14.80385988138686
295,14.74810606060606
296,15.05560803653846
297,14.90377358490566
298,15.10122584923664
299,15.013333333333334
300,14.712927756653992
301,14.854684512428298
302,14.864503816793894
303,14.838583579629631
304,14.32838589981447
305,14.193968576271187
306,13.922348484848484
307,14.14392523364486
308,13.846863468634686
309,14.015239096339112
310,14.075289575289576
311,13.399437541015626
312,13.582826278431371
313,14.065668297504798
314,14.697318007662837
315,14.54714957495256
316,14.38157894736842
317,14.335216572504708
318,13.919324577861165
319,13.622390891840608
320,13.551923076923076
321,14.07976653696498
322,13.956106870229007
323,13.498069498069498
324,13.532945736434108
325,14.015414258188825
326,14.14112554117647
327,14.46887159533074
328,14.34493712643678
329,14.0390625
330,14.10392156862745
331,13.598076923076922
332,13.516504854368932
333,13.798019801980198
334,14.275247524752476
335,14.824457593688363
336,14.499626772639692
337,14.524177949709864
338,14.449274996116506
339,14.44621513944223
340,14.618559295315682
341,14.907368421052633
342,16.06013363028953
343,16.184884148681057
344,16.387475538812787
345,16.085903771111113
346,15.0199203187251
347,14.323711340206186
348,14.340637450199203
349,14.252630151051624
350,14.271186440677964
351,14.321969696969695
352,14.43313373253493
353,14.35483870967742
354,14.476744186046512
355,14.361328125
356,14.404580152671755
357,14.940944881889765
358,14.72983870967742
359,14.967975799196788
360,14.721669980119284
361,14.79920477137177
362,14.773731857425744
363,14.84493041749503
364,15.45418326693227
365,14.775669751968504
366,14.694610778443112
367,15.191699604743082
368,15.09982340442656
369,14.668306243190662
370,14.642857142857142
371,15.340404421157686
372,15.515802972920696
373,15.302
374,15.709424034816248
375,15.48814229249012
376,15.42655935613682
377,15.536489151873766
378,15.81563126252505
379,15.62690299412916
380,15.144288577154308
381,14.799595141700404
382,15.008264462809915
383,15.02191235059761
384,15.41948310139165
385,15.394950649193548
386,15.251521298174442
387,15.2719836400818
388,14.655270954918032
389,14.948548996055226
390,14.841324464876031
391,14.836134453781511
392,15.031578947368422
393,15.144308943089433
394,15.046370967741936
395,14.980571428
396,14.26771508565737
397,14.752535496957403
398,15.388535031847134
399,16.46069580091533
400,16.17560975609756
401,15.658747038277513
402,15.116997792494482
403,15.405737704918034
404,14.966735966735968
405,14.377341724899598
406,14.570576540755468
407,14.106299212598426
408,14.08118811881188
409,14.31013916500994
410,14.306772908366534
411,14.523529411764706
412,14.037549407114623
413,14.020034865580447
414,14.321138211382111
415,14.30161943319838
416,14.771543086172343
417,14.585365853658535
418,14.06405445050505
419,13.579158316633269
420,14.014028056112224
421,14.462167689161554
422,13.738280579797978
423,14.242105263157894
424,14.254201680672267
425,14.371466230290457
426,14.466057441056911
427,15.20552754375
428,14.822940915811088
429,14.658385093167702
430,14.462028199600798
431,13.824596774193548
432,13.779361761044177
433,13.684346588235297
434,13.752049666666666
435,13.940119760479044
436,14.547368421052632
437,14.366108786610878
438,14.164989939637827
439,14.387966804979254
440,14.24236252545825
441,13.89561586638831
442,13.66595289079229
443,14.066666666666666
444,14.388651536480689
445,13.905086491150442
446,14.37417943107221
447,14.78523489932886
448,15.006637168141593
449,15.372748631236442
450,15.13882863340564
451,14.685466377440347
452,13.941431670281997
453,14.031871182012846
454,14.49678800856531
455,15.091533180778033
456,14.982843137254902
457,14.997518610421835
458,14.502487562189057
459,15.231347985507249
460,14.708229426433917
461,14.187654320987654
462,14.14769975786925
463,14.41097910762332
464,14.63963963963964
465,14.40681818181818
466,14.172751723981902
467,14.484018264840184
468,14.618366905405406
469,14.537802073226546
470,14.65109301847575
471,15.00235294117647
472,14.48356807511737
473,14.203271028037385
474,14.16627078384798
475,14.25813953488372
476,14.17169373549884
477,14.337007053864168
478,14.859857482185271
479,14.767942583732058
480,14.28052812322275
481,14.394673123486683
482,14.066037735849056
483,13.902681237163812
484,14.373098776412776
485,15.04930994047619
486,14.424164620772949
487,14.604651162790695
488,14.583924349881796
489,14.56908341745283
490,14.31860465116279
491,14.635535307517085
492,14.783584546948356
493,14.10952380952381
494,13.946013343825664
495,14.145611374701671
496,14.42142857142857
497,14.309445865707437
498,14.6378896882494
499,15.067866539379471
500,15.726817042606516
501,15.425742574257423
502,15.38780487804878
503,15.026860884520884
504,14.980997624703088
505,14.981220657276996
506,14.633361884615384
507,14.78882319951923
