time_sec,value
1,210.0
2,175.20642306550582
3,157.627341716224
4,148.46176801227867
5,143.6827955040789
6,141.30508490287744
7,140.2746984917165
8,139.8725605134639
9,139.5994891087375
10,139.6537691109854
11,139.70573609610895
12,139.5040339976401
13,139.6273651882351
14,139.70233507638704
15,139.77686420695224
16,139.88771679589388
17,139.88729280092144
18,140.05048400729834
19,140.12354469106077
20,139.66931424497173
21,139.58288407284047
22,139.78441837369422
23,139.78092895849517
24,139.75512086073428
25,139.8635790880376
26,139.87153129437746
27,139.43367359697953
28,139.26518929142762
29,139.52979903867157
30,139.67838785755055
31,139.97159481983672
32,140.07142875970067
33,139.81537539679948
34,140.03519486172354
35,139.81708884894084
36,139.55044160213896
37,139.5568695165624
38,139.53594744696045
39,139.67491611639014
40,139.7538991859323
41,139.66035338137397
42,139.71430590417015
43,139.80610400103612
44,139.92549239322494
45,140.04316577703207
46,140.31757182350913
47,140.4647741497149
48,140.49096046306047
49,140.21934432492912
50,139.82596429729605
51,139.7753001479388
52,140.09767840224526
53,139.92204919626826
54,139.80291086720487
55,139.61729845685824
56,140.08583242351108
57,140.7924471686036
58,140.98832884745968
59,140.57121360405773
60,139.92437014267213
61,139.83387265850484
62,139.75003688791162
63,139.72750071345934
64,139.94599258380703
65,140.12669323415497
66,140.25224311352127
67,140.24292930015423
68,140.17191156720042
69,139.9179059910691
70,139.61563823230335
71,139.47005420125805
72,139.2738324583638
73,139.21347449476457
74,139.2038446853988
75,139.18392297906303
76,139.34125527484224
77,139.17806999305492
78,139.09680335810938
79,139.4023902830433
80,139.49876309574196
81,139.38719318222002
82,139.17476813922718
83,139.00370495481414
84,138.780546128506
85,138.7398609763409
86,139.00144119866093
87,139.35141504377492
88,139.94499943619246
89,139.88148671673753
90,139.97056305323702
91,140.14872980248057
92,140.20869249775504
93,140.34859523399254
94,140.61803882656028
95,140.57306435710035
96,140.5526386211272
97,140.65590073028193
98,140.4819529991325
99,140.00071192058272
100,139.75432134863405
101,139.50042937237797
102,139.49529369747248
103,139.6494701306437
104,139.68913005836774
105,139.9914790156511
106,139.90762761971365
107,139.6830505145922
108,139.74919571184154
109,139.93476000976693
110,139.97517037315544
111,140.26310966210218
112,140.27671612137368
113,140.84608752928585
114,141.78400633148783
115,141.9728727309613
116,141.44144597816847
117,140.83391517149465
118,140.42355582621653
119,140.1046857145267
120,139.60328438806565
121,139.39138189389058
122,139.47310620487036
123,139.1851245310066
124,138.82240667851602
125,138.98613331124682
126,139.22654366711765
127,139.23091889238236
128,139.21965513860692
129,139.15679240745771
130,139.0651465524039
131,139.16700092397815
132,139.40360315287228
133,139.68823014786472
134,139.56704954686683
135,139.4972060146182
