time_sec,value
1,151.5075075075075
2,148.88107471749998
3,147.97914899899388
4,148.30169451013523
5,148.01995821602858
6,147.55571081533137
7,147.1754815204253
8,147.73743211823734
9,147.65443034483295
10,147.61292334112815
11,147.0837478062573
12,147.02761666749646
13,147.4167068844729
14,147.66864755988348
15,147.61538886869914
16,147.60011867677383
17,147.98699222711096
18,148.06871735249354
19,148.31830929353072
20,148.20884408775913
21,147.89230083175835
22,147.83503930476806
23,147.93038631708993
24,147.9108124938924
25,147.58650380792182
26,147.41605892150477
27,147.56979416663472
28,148.0236358220561
29,148.13681791102806
30,148.36422356508194
31,148.3568105777217
32,148.6211297470652
33,148.8078595646641
34,148.52075221223862
35,148.5728761061193
36,148.50649793329916
37,148.2562429786256
38,148.155728851276
39,148.47637188832456
40,148.80595702849962
41,148.71126072283877
42,148.5481676748522
43,148.1149929283352
44,148.08188670807004
45,148.29094335403502
46,148.62054955863744
47,148.28071400996888
48,147.87369033831777
49,147.94376829755768
50,148.1492541793599
51,148.68796687063235
52,148.94367190883642
53,148.51451888124748
54,148.21725944062374
55,148.247164752159
56,148.91311302249693
57,150.0770040699733
58,150.31796331444792
59,149.60849305787542
60,148.9641844171365
61,148.64670759318363
62,148.60079282098206
63,148.88241533793584
64,148.85912780270652
65,148.918660474562
66,149.0950132559726
67,148.75958093139187
68,148.10456110789778
69,147.54922244997334
70,147.62904160473352
71,147.8881885139655
72,147.76133689417787
73,147.8026867957128
74,147.63270985748372
75,147.6058737044428
76,147.85548462292203
77,147.39933497127114
78,147.60369225343743
79,147.70206250252517
80,147.90321296818564
81,147.85258763574447
82,147.92028781186622
83,147.6345266219825
84,147.24093932345232
85,147.36655116642834
86,147.26907574835178
87,147.02511538177467
88,146.7664276599276
89,147.05142370650702
90,147.41494262248426
91,147.55362515739597
92,147.75591705630993
93,148.13405608913058
94,148.8089635284363
95,148.60294330267968
96,148.2250054569778
97,147.6810081551356
98,148.12964145775948
99,147.9137303862006
100,147.53893206240122
101,147.92342944583476
102,147.8959654874434
103,147.19575722443386
104,146.93432721034776
105,148.02748106549134
106,148.30190252651514
107,147.78317010824236
108,147.70880559792784
109,147.28385065172466
110,147.14192532586233
111,147.4074705994391
112,147.6786569298136
113,148.15984128541962
114,149.03673127393904
115,148.83389961755205
116,148.5595727595957
117,147.97342569249628
118,147.48952344029203
119,147.4525930454472
120,147.395435988599
121,146.99741218390193
122,146.83598689353826
123,147.20596813031344
124,147.0695861717398
125,146.9189200699969
126,146.78845026301147
127,146.69327576441714
128,146.8278878822086
129,147.01611112376685
130,147.03711759578928
131,146.9068534423431
132,146.86204525326627
133,146.38972518145516
134,146.43024401370394
135,146.17895936498746
136,146.36097683395047
137,146.53597805814482
138,146.3072502339367
139,146.49648804551316
140,146.74376473455948
141,147.09001394116862
142,147.17684316896143
143,147.03691615158755
144,147.0582073031751
145,146.80580218102554
146,146.61791351031607
147,146.30589071489965
148,146.59255066056855
149,146.5838606836371
150,146.57262934273433
151,146.23248609979885
152,146.4557414303669
153,146.93900579651364
154,146.96578588769813
155,147.05397913491282
156,147.42585950439351
157,147.32495784927784
158,147.2226711165123
159,146.7718031064814
160,146.6945496091892
161,146.86897537936915
162,147.06516696443447
163,146.8780276089932
164,146.6817518124136
165,146.5928029878845
166,147.21124700141002
167,147.38174165172285
168,147.53085490465412
169,147.71201655777446
170,147.6607932401595
171,148.26639167512425
172,147.65318468804114
173,147.15721683370938
174,147.15983329408544
175,147.3292819727863
176,147.27036518780864
177,147.1119204313448
178,147.504437877615
179,147.6277781942544
180,147.40221881793823
181,147.28761806401104
182,147.1971873475343
183,147.3853385504903
184,147.65162948193296
185,147.63763396386588
186,147.68631087251708
187,147.9623866574209
188,148.07235641305604
189,147.93384566772698
190,147.67384518160782
191,147.31982658612583
192,147.17723207415042
193,147.35446414830085
194,147.65694052901756
195,147.5350648586582
196,147.44280052476978
197,147.53683561744083
198,147.58609359513008
199,147.40656219026016
200,147.2252649556002
201,147.15769502023466
202,147.3927894212743
203,147.494461589384
204,147.59911562462784
205,147.4210634757929
206,146.83581780332082
207,146.70288560664164
208,146.55530392356368
209,146.85905505209632
210,146.77983849925437
211,146.46517115640347
212,146.3561673989608
213,146.23268665999052
214,146.34128805897473
215,146.3183588655533
216,146.3086922533996
217,146.47318387983995
218,146.74383611411028
219,147.05773592248806
220,146.97449759497613
221,146.3785033866736
222,146.14061333072425
223,146.44526451633814
224,146.40143245946757
225,146.47894398124046
226,146.8992560406568
227,147.16710182490337
228,147.1821766227797
229,147.3475182287244
230,146.9239096968854
231,146.59956764551907
232,146.65183799374086
233,146.6498372501399
234,146.6370433534908
235,146.9053367069816
236,146.96147355121815
237,146.91052474218782
238,146.87450860387253
239,146.8868377205656
240,147.1168126960332
241,146.96900277490474
242,146.95893622400305
243,147.112436435019
244,146.72001850110598
245,146.6751467200803
246,146.77183190169904
247,146.92020701327462
248,146.5143952177718
249,146.5399725441698
250,146.0569942686675
251,146.0488419575304
252,146.06563263300956
253,145.6344499793949
254,145.59382109443646
255,145.37554027804487
256,145.20670505929488
257,144.0
258,145.0
259,147.0
260,147.0
261,146.0
262,144.0
263,144.0
264,144.0
265,144.0
266,144.0
267,141.0
268,141.0
269,142.0
270,145.0
271,147.0
272,148.0
273,149.0
274,144.0
275,141.0
276,141.0
277,141.0
278,143.0
279,144.0
280,144.0
281,146.0
282,145.0
283,143.0
284,142.0
288,138.660786
