time_sec,value
1,209.0
2,117.0
3,111.0
4,106.0
5,109.0
6,112.0
7,112.0
8,111.0
9,111.0
10,112.0
11,112.0
12,112.0
13,129.90289855072464
14,138.91174339300937
15,143.2369367852621
16,145.4108926350553
17,146.8923792062517
18,147.52141084206391
19,148.0446560383159
20,148.07201746015176
21,147.82388751795466
22,147.80083264786623
23,147.913282988639
24,147.90226082966694
25,147.58222797580908
26,147.4139210054484
27,147.56872520860657
28,148.023101343042
29,148.136550671521
30,148.3640899453284
31,148.35674376784493
32,148.6210963421268
33,148.8078428621949
34,148.520743861004
35,148.572871930502
36,148.50649584549052
37,148.2562419347213
38,148.15572832932384
39,148.4763716273485
40,148.8059568980116
41,148.71126065759478
42,148.54816764223025
43,148.1149929120242
44,148.08188669991455
45,148.29094334995727
46,148.62054955659858
47,148.28071400894945
48,147.87369033780806
49,147.94376829730282
50,148.14925417923246
51,148.68796687056863
52,148.94367190880456
53,148.51451888123154
54,148.21725944061575
55,148.24716475215502
56,148.91311302249494
57,150.0770040699723
58,150.3179633144474
59,149.60849305787517
60,148.96418441713632
61,148.64670759318355
62,148.600792820982
63,148.8824153379358
64,148.8591278027065
65,148.918660474562
66,149.0950132559726
67,148.75958093139187
68,148.10456110789778
69,147.54922244997334
70,147.62904160473352
71,147.8881885139655
72,147.76133689417787
73,147.8026867957128
74,147.63270985748372
75,147.6058737044428
76,147.85548462292203
77,147.39933497127114
78,147.60369225343743
79,147.70206250252517
80,147.90321296818564
81,147.85258763574447
82,147.92028781186622
83,147.6345266219825
84,147.24093932345232
85,147.36655116642834
86,147.26907574835178
87,147.02511538177467
88,146.7664276599276
89,147.05142370650702
90,147.41494262248426
91,147.55362515739597
92,147.75591705630993
93,148.13405608913058
94,148.8089635284363
95,148.60294330267968
96,148.2250054569778
97,147.6810081551356
98,148.12964145775948
99,147.9137303862006
100,147.53893206240122
101,147.92342944583476
102,147.8959654874434
103,147.19575722443386
104,146.93432721034776
105,148.02748106549134
106,148.30190252651514
107,147.78317010824236
108,147.70880559792784
109,147.28385065172466
110,147.14192532586233
111,147.4074705994391
112,147.6786569298136
113,148.15984128541962
114,149.03673127393904
115,148.83389961755205
116,148.5595727595957
117,147.97342569249628
118,147.48952344029203
119,147.4525930454472
120,147.395435988599
121,146.99741218390193
122,146.83598689353826
123,147.20596813031344
124,147.0695861717398
125,146.9189200699969
126,146.78845026301147
127,146.69327576441714
128,146.8278878822086
129,147.01611112376685
130,147.09174643650115
131,147.02170403396053
132,147.178034679519
133,146.76362051436269
134,146.72257458839152
135,146.359758242208
136,146.27286692598204
137,146.51878640416749
138,146.31839941326388
139,146.2838053848654
140,146.34066045640785
141,146.67192258489183
142,146.9943463856136
143,147.0049856928068
144,147.15779905906572
145,147.07574495540035
146,147.00284063056642
147,146.5110356998986
148,146.5561381686993
149,146.57561509661957
150,146.7441938411447
151,146.37671230518774
152,146.17459468470395
153,146.54341019501655
154,146.71050141774998
155,146.69630009159104
156,147.11153062555013
157,147.26938760379676
158,147.47146336517
159,147.1602599844718
160,146.84019191174053
161,146.75648785302218
162,147.004397086449
163,147.03935024601088
164,146.90502544147677
165,146.43969220791786
166,146.74022227950752
167,146.98642533914955
168,147.16805929534166
169,147.46564958536555
170,147.26042219528017
171,148.0700104287438
172,148.10958148555835
173,147.63209092944584
174,147.3112377724152
175,147.3497182650896
176,147.38926410468102
177,147.0543335448778
178,147.2177155529267
179,147.53552656174864
180,147.52617306680702
181,147.4521109236474
182,147.23057353411286
183,147.17481057658023
184,147.42021778829013
185,147.50458742175243
186,147.45741125468285
187,147.6549140782343
188,147.9328906183097
189,148.0633683860779
190,148.04561608158383
191,147.75401858984253
192,147.3770092949213
193,147.21449853125267
194,147.4966573653148
195,147.5619932789307
196,147.4553793555147
197,147.47147849763314
198,147.61855174881657
199,147.60320558686834
200,147.44802023891702
201,147.18531042905602
202,147.23821384111028
203,147.3140106976252
204,147.59911562462784
205,147.4210634757929
206,146.83581780332082
207,146.70288560664164
208,146.55530392356368
209,146.85905505209632
210,146.77983849925437
211,146.4651711564035
212,146.35616739896085
213,146.23268665999066
214,146.34128805897504
215,146.3183588655539
216,146.3086922534008
217,146.47318387984234
218,146.74383611411508
219,147.05773592249767
220,146.97449759499537
221,146.37850338671203
222,146.14061333080116
223,146.44526451649193
224,146.40143245977512
225,146.47894398185554
226,146.899256041887
227,147.16710182736375
228,147.18217662770047
229,147.3475182385659
230,146.9239097165684
231,146.59956768488505
232,146.6518380724728
233,146.64983740760383
234,146.63704366841873
235,146.90533733683745
236,146.9614748109298
237,146.9105272616112
238,146.8745136427193
239,146.8868477982591
240,147.1168328514202
241,146.96904308567875
242,146.95901684555105
243,147.11259767811504
244,146.72034098729802
245,146.67579169246437
246,146.77312184646723
247,146.92278690281097
248,146.51955499684448
249,146.55029210231513
250,146.07763338495812
251,146.0901201901117
252,146.1481890981721
253,145.79956290972
254,145.92404695508668
255,146.0359919993453
256,146.52760850189574
257,146.64180688520173
258,146.7422124965181
259,147.1565561405772
260,147.2667546652604
261,147.22261189462336
262,146.65928129723392
263,146.00737198720708
264,146.3280351136547
265,147.17470376768205
266,147.1675893535459
267,147.4320537070918
268,147.08632963640582
269,146.91015927281163
270,147.1568881249113
271,147.19246477441274
272,146.78559180048111
273,146.87212795547725
274,147.50491164865943
275,147.47878881456023
276,147.1174415746987
277,146.93652249365968
278,146.52564238991675
279,146.3931378149773
280,145.9529422966213
281,145.5416673408464
282,146.05866796878962
283,147.43970435863184
284,148.44797059017336
285,148.692160983795
286,148.21963351180767
287,147.18323312397376
288,146.7496088307061
289,146.65343267501763
290,146.40587525102535
291,145.96026535353582
292,145.80762748126517
293,146.1673054357165
294,146.25370472256566
295,146.3706016275417
296,146.58313873895435
297,146.75413690282886
298,147.14283007317363
299,146.25105807022268
300,145.85455334044536
301,145.81334120857804
302,145.73744191082693
303,146.1607177216539
304,146.39242309762875
305,145.99520218231254
306,146.00701566030614
307,145.8434627587394
308,145.94825441653245
309,146.0879279749791
310,146.00093845820902
311,146.22337528775353
312,147.04545607712515
313,147.18151618109596
314,147.0543075299771
315,146.75929999146103
316,146.58616755048962
317,146.43463018294648
318,146.57709497444554
319,146.15744727788132
320,145.94072237033214
321,145.94167939952712
322,146.4688851148437
323,146.60891116928468
324,146.16519075962202
325,146.40181009067263
326,146.5385195102044
327,146.62619156278168
328,146.5351613018345
329,146.97416012366904
330,146.65111745013527
331,146.7608555899257
332,147.00884800115725
333,146.83557679701647
334,146.50448692736626
335,146.47935712999384
336,146.3648767719331
337,145.96672419835124
338,146.15848661929385
339,146.7183110312299
340,147.10665573249344
341,147.79154275750392
342,147.9776433381371
343,146.58632115903285
344,145.2726423180657
345,145.2585462848769
346,145.43935405385278
347,145.6536256655287
348,145.83626156996525
349,145.6381588787621
350,145.81179116568748
351,146.25829682645693
352,146.13275526907546
353,145.82983039000277
354,146.54518266552742
355,146.10056941268746
356,145.24811869114674
357,145.75732412390423
358,146.30011537583613
359,146.81277430567926
360,146.47740046321036
361,146.39104948494912
362,146.24518621822037
363,146.06984263511623
364,146.29456742511462
365,146.82324856260385
366,147.1210733963941
367,147.27515009311824
368,147.24145238284666
369,147.23290476569332
370,147.011572243251
371,146.61436070271822
372,146.300149976865
373,146.1879950465135
374,146.32081767923387
375,146.14163535846777
376,146.0893931659151
377,145.6073577604016
378,145.93240259563316
379,146.3217407464503
380,146.78060523872003
381,146.54687355987733
382,146.84206334899056
383,146.7777441491596
384,146.98215496498585
385,147.265506892171
386,146.649772690592
387,146.23638748644714
388,146.10945317358636
389,145.46064057768118
390,144.69053886915543
391,143.33089640613093
392,140.06317689530687
393,132.0
394,132.0
395,132.0
396,132.0
397,149.0
398,136.0
399,183.0
400,136.0
401,123.0
402,149.0
403,137.0
404,115.0
405,118.0
406,118.0
407,124.0
408,124.0
409,132.0
410,129.0
411,125.0
412,122.0
413,109.0
414,111.0
415,112.0
416,116.0
417,117.0
418,119.0
419,113.0
420,111.0
421,113.0
422,114.0
423,117.0
424,121.0
425,126.0
426,126.0
427,126.0
428,131.0
429,130.0
430,124.0
431,122.0
432,122.0
433,122.0
434,122.0
435,118.0
436,118.0
438,119.0
439,120.0
440,116.0
